TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
"Dec 4, 2017",162.0,163.0,160.4,161.65,969700
"Nov 30, 2017",162.48,168.0,160.51,163.0,6813900
"Nov 29, 2017",161.91,162.6,160.25,160.93,2626600
"Nov 28, 2017",163.9,164.23,161.0,162.23,390000
"Nov 27, 2017",164.0,165.48,162.2,163.22,632600
"Nov 24, 2017",163.64,166.49,163.6,164.76,172000
"Nov 23, 2017",166.01,166.01,165.25,165.53,726200
"Nov 22, 2017",167.8,167.99,165.03,166.01,572200
"Nov 21, 2017",165.02,168.0,165.02,167.72,860400
"Nov 20, 2017",167.95,168.0,166.05,166.8,131400
"Nov 17, 2017",168.0,168.15,166.7,167.95,177700
"Nov 16, 2017",166.98,169.0,165.99,168.24,176000
"Nov 15, 2017",168.99,169.98,165.0,165.93,1143800
"Nov 14, 2017",169.4,170.49,166.6,169.87,218200
"Nov 13, 2017",167.75,169.49,165.51,168.07,211600
"Nov 10, 2017",168.06,170.0,167.76,167.98,124600
"Nov 9, 2017",168.0,171.9,165.2,170.28,1039000
"Nov 8, 2017",166.75,167.0,164.9,165.86,156500
"Nov 7, 2017",164.99,166.5,163.13,165.81,163000
"Nov 6, 2017",169.01,169.01,164.1,164.6,1295700
"Nov 3, 2017",162.3,169.0,162.3,167.51,1190400
"Nov 2, 2017",164.0,167.0,163.75,164.67,723800
"Nov 1, 2017",161.0,165.5,160.16,164.04,1049400
"Oct 31, 2017",162.0,164.0,160.02,160.49,1953000
"Oct 30, 2017",167.0,167.03,164.0,165.17,3039100
"Oct 27, 2017",170.5,170.9,167.5,168.76,2790400
"Oct 26, 2017",169.75,171.3,169.75,170.61,1024700
"Oct 25, 2017",171.0,172.0,169.65,171.0,903600
"Oct 24, 2017",172.95,172.97,170.25,171.01,333200
"Oct 23, 2017",170.2,174.1,170.2,172.67,1594100
"Oct 20, 2017",168.06,173.8,168.06,172.92,1991700
"Oct 19, 2017",168.0,171.0,167.0,170.32,1098600
"Oct 18, 2017",168.7,169.0,165.12,167.51,470600
"Oct 17, 2017",171.0,171.6,167.51,168.62,413900
"Oct 16, 2017",169.99,170.99,168.0,170.03,974100
"Oct 13, 2017",166.01,169.5,164.5,167.86,332500
"Oct 12, 2017",168.0,171.97,164.0,168.17,467600
"Oct 11, 2017",173.26,174.39,166.16,167.83,989600
"Oct 10, 2017",175.58,175.58,172.51,174.9,349300
"Oct 9, 2017",173.0,182.14,172.9,174.87,1066600
"Oct 6, 2017",171.75,174.99,170.05,173.51,554000
"Oct 5, 2017",170.05,172.0,168.0,170.19,665900
"Oct 4, 2017",171.99,172.95,167.5,169.67,812900
"Oct 3, 2017",176.1,176.11,170.35,171.11,882600
"Oct 2, 2017",180.76,180.76,175.35,176.11,384600
"Sep 29, 2017",180.0,183.3,179.01,180.76,349300
"Sep 28, 2017",180.0,181.9,173.26,179.47,244300
"Sep 27, 2017",179.07,181.79,179.07,180.69,608400
"Sep 26, 2017",185.8,186.0,180.0,180.88,1937800
"Sep 25, 2017",185.09,186.4,183.21,185.66,692600
"Sep 22, 2017",183.01,185.99,182.22,185.03,371300
"Sep 21, 2017",187.01,188.0,184.0,184.82,1437000
"Sep 20, 2017",190.26,191.5,187.55,188.6,400500
"Sep 19, 2017",192.6,193.85,189.02,192.16,262600
"Sep 18, 2017",196.49,196.99,190.0,192.79,400300
"Sep 15, 2017",186.01,197.9,186.01,195.53,2375000
"Sep 14, 2017",185.9,189.0,182.02,188.49,2238100
"Sep 13, 2017",183.0,185.85,182.0,184.85,1935400
"Sep 12, 2017",177.0,177.03,174.0,177.03,2689100
"Sep 11, 2017",168.6,168.6,168.6,168.6,103000
"Sep 8, 2017",160.58,160.58,160.58,160.58,5300
"Sep 7, 2017",157.1,158.0,152.34,152.94,8271200
"Sep 6, 2017",162.0,164.5,160.35,160.35,5816600
"Sep 5, 2017",168.78,168.78,168.78,168.78,228000
"Aug 31, 2017",177.66,177.66,177.66,177.66,217700
"Aug 30, 2017",187.01,187.01,187.01,187.01,51200
"Aug 29, 2017",196.85,196.85,196.85,196.85,158400
"Aug 28, 2017",207.21,207.21,207.21,207.21,606400
"Aug 25, 2017",217.9,219.79,214.0,218.11,159500
"Aug 24, 2017",219.99,222.26,213.0,215.77,373300
"Aug 23, 2017",210.6,219.97,210.5,218.66,479600
"Aug 22, 2017",212.2,218.0,209.61,215.3,484000
"Aug 21, 2017",214.9,216.94,213.06,214.16,1217700
"Aug 18, 2017",217.25,218.88,212.0,215.48,2790800
"Aug 17, 2017",223.97,223.97,216.0,217.23,364800
"Aug 16, 2017",223.88,226.0,220.57,224.37,303900
"Aug 15, 2017",227.0,229.0,221.0,222.56,1249000
"Aug 11, 2017",228.5,228.5,225.25,226.55,623000
"Aug 10, 2017",232.48,233.45,229.0,229.8,517400
"Aug 9, 2017",235.0,235.01,231.5,231.84,1188700
"Aug 8, 2017",236.51,237.74,235.0,235.28,701800
"Aug 7, 2017",237.99,237.99,235.0,237.03,423300
"Aug 4, 2017",238.47,239.44,236.6,237.13,783800
"Aug 3, 2017",235.5,237.5,235.5,236.84,682400
"Aug 2, 2017",232.51,235.9,231.5,234.24,2067600
"Aug 1, 2017",231.0,232.24,224.45,227.54,6377500
"Jul 31, 2017",251.0,252.75,236.26,236.26,4985100
"Jul 28, 2017",245.1,249.5,237.85,248.69,2236300
"Jul 27, 2017",251.99,252.0,249.2,250.36,1153300
"Jul 26, 2017",253.5,253.6,246.0,251.15,325100
"Jul 25, 2017",252.1,254.96,252.0,252.62,1808300
"Jul 24, 2017",253.13,254.0,251.05,253.0,761600
"Jul 21, 2017",250.8,254.5,247.5,253.13,236200
"Jul 20, 2017",254.95,256.5,249.99,252.21,609900
"Jul 19, 2017",254.0,254.5,250.5,252.69,952600
"Jul 18, 2017",251.02,256.0,249.5,253.57,1140000
"Jul 17, 2017",253.5,253.5,246.5,251.3,827000
"Jul 14, 2017",248.55,255.0,245.02,253.04,794200
"Jul 13, 2017",243.11,255.0,239.0,249.83,652400
"Jul 12, 2017",236.01,247.0,233.0,245.97,1238500
"Jul 11, 2017",247.0,247.0,241.78,241.78,1539900
"Jul 10, 2017",241.01,257.0,241.01,254.5,668500
"Jul 7, 2017",245.0,251.5,245.0,250.37,723700
"Jul 6, 2017",247.0,250.0,242.2,247.1,2119400
"Jul 5, 2017",252.71,259.9,241.7,246.94,2925200
"Jul 4, 2017",255.01,259.0,250.01,254.42,634800
"Jul 3, 2017",270.0,270.0,255.69,255.69,1354200
"Jun 30, 2017",266.0,271.0,263.0,269.14,1278500
"Jun 29, 2017",251.25,265.99,250.0,265.99,2104400
"Jun 22, 2017",244.25,254.01,244.25,253.33,1552700
"Jun 21, 2017",241.55,249.0,235.0,246.4,1845100
"Jun 20, 2017",256.99,258.0,244.09,244.41,1733800
"Jun 19, 2017",263.0,269.0,255.11,256.93,516700
"Jun 16, 2017",268.0,272.0,257.99,259.75,3220100
"Jun 15, 2017",263.0,271.0,263.0,267.07,961900
"Jun 14, 2017",261.5,269.0,261.5,265.84,1232800
"Jun 13, 2017",249.98,261.51,249.98,260.95,1303200
"Jun 12, 2017",259.0,259.0,244.62,249.06,1767200
"Jun 9, 2017",259.31,263.0,255.01,257.49,1532300
"Jun 8, 2017",269.98,271.03,260.02,261.81,1996300
"Jun 7, 2017",274.0,274.5,267.0,269.86,1575700
"Jun 6, 2017",268.0,272.0,263.5,270.68,2324500
"Jun 5, 2017",256.0,267.95,256.0,266.65,2633000
"Jun 2, 2017",258.0,262.0,248.5,256.02,4223300
"Jun 1, 2017",271.0,274.62,257.5,260.2,8724800
"May 31, 2017",285.98,287.0,270.36,271.05,17106600
"May 30, 2017",292.0,297.5,279.97,284.58,2009000
"May 29, 2017",298.11,298.11,290.65,292.53,2237600
"May 26, 2017",305.51,307.0,296.0,299.22,2646200
"May 25, 2017",307.89,308.0,302.0,305.48,1808800
"May 24, 2017",304.5,309.8,303.1,306.84,2928500
"May 23, 2017",302.0,306.0,299.55,303.33,5119200
"May 22, 2017",290.44,300.0,289.99,299.03,2468400
"May 19, 2017",293.0,295.5,288.0,290.44,1053900
"May 18, 2017",293.8,297.0,291.0,292.02,955400
"May 17, 2017",300.6,302.0,290.15,295.0,3649000
"May 16, 2017",310.0,312.0,296.12,297.67,4227800
"May 15, 2017",307.5,314.0,306.5,307.97,2563600
"May 12, 2017",308.61,308.61,304.02,307.29,1372400
"May 11, 2017",307.86,310.0,305.06,308.57,1453300
"May 10, 2017",302.75,309.0,300.0,306.96,1382400
"May 9, 2017",309.0,312.5,301.5,302.24,2133000
"May 8, 2017",292.0,305.55,291.0,305.55,3574000
"May 5, 2017",288.8,294.75,285.0,291.0,1873400
"May 4, 2017",280.0,287.0,279.0,284.78,2044500
"May 3, 2017",275.0,280.0,272.5,278.59,932700
"May 2, 2017",275.5,277.0,272.0,275.65,494400
"Apr 28, 2017",271.5,278.0,271.5,275.59,1670600
"Apr 27, 2017",272.01,275.49,270.0,271.36,577600
"Apr 26, 2017",269.0,276.4,269.0,275.83,1246000
"Apr 25, 2017",272.2,274.0,264.3,270.41,1600300
"Apr 24, 2017",276.0,278.0,271.5,273.14,403700
"Apr 21, 2017",270.11,278.5,270.0,275.6,1727200
"Apr 20, 2017",260.3,273.27,257.01,268.92,3547000
"Apr 19, 2017",254.0,261.0,252.11,260.26,2030400
"Apr 18, 2017",264.98,264.98,257.0,259.1,1743400
"Apr 17, 2017",271.8,271.99,260.0,263.88,329000
"Apr 14, 2017",268.55,272.0,265.0,268.72,177100
"Apr 13, 2017",276.0,276.0,269.01,269.95,254100
"Apr 12, 2017",276.02,279.98,274.0,275.68,207700
"Apr 11, 2017",268.8,276.51,267.99,276.03,603200
"Apr 10, 2017",266.0,271.01,266.0,269.97,910600
"Apr 7, 2017",260.4,268.85,260.01,267.25,930000
"Apr 6, 2017",260.0,260.9,257.8,259.6,1066200
"Apr 5, 2017",265.45,266.39,259.0,259.98,798900
"Apr 4, 2017",268.0,268.65,264.11,265.49,912200
"Apr 3, 2017",270.0,270.21,267.5,267.92,203900
"Mar 31, 2017",273.5,273.5,267.0,269.61,739400
"Mar 30, 2017",279.0,279.99,272.06,273.51,721300
"Mar 29, 2017",285.0,285.0,277.0,278.31,679600
"Mar 28, 2017",284.0,284.5,282.25,283.01,887600
"Mar 27, 2017",286.99,287.5,283.0,284.49,234000
"Mar 24, 2017",282.0,286.99,282.0,283.98,1336500
"Mar 22, 2017",285.0,285.0,281.51,282.21,6070300
"Mar 21, 2017",286.45,286.51,282.5,283.03,518400
"Mar 20, 2017",289.7,289.7,281.9,286.84,226000
"Mar 17, 2017",284.0,293.5,282.0,285.4,15580800
"Mar 16, 2017",281.5,284.9,273.6,283.86,2534700
"Mar 15, 2017",289.4,290.5,279.8,283.53,1228600
"Mar 14, 2017",286.0,290.0,285.0,287.18,1495100
"Mar 13, 2017",292.5,292.5,284.02,288.3,1214500
"Mar 10, 2017",289.5,291.97,285.05,287.49,1390100
"Mar 9, 2017",282.0,293.0,282.0,288.14,2890800
"Mar 8, 2017",282.0,286.25,282.0,285.97,1026800
"Mar 7, 2017",283.01,286.9,281.3,285.2,1238900
"Mar 6, 2017",287.0,288.5,282.99,285.15,897200
"Mar 3, 2017",283.0,288.69,280.05,286.34,1397000
"Mar 2, 2017",277.0,283.0,275.62,281.44,1153000
"Mar 1, 2017",271.55,274.21,271.55,273.02,1600500
"Feb 28, 2017",271.25,274.98,270.6,272.58,1404300
"Feb 27, 2017",272.01,275.0,272.01,273.44,451000
"Feb 24, 2017",276.0,276.0,272.6,273.87,317000
"Feb 23, 2017",272.01,275.0,271.0,273.81,1005400
"Feb 22, 2017",276.0,277.25,272.5,275.87,1127800
"Feb 21, 2017",273.99,276.0,272.6,275.16,948800
"Feb 20, 2017",266.5,275.5,266.5,274.19,1253500
"Feb 17, 2017",266.01,272.0,266.01,270.95,854300
"Feb 16, 2017",267.5,271.5,263.2,268.37,962500
"Feb 15, 2017",269.5,271.0,263.5,266.02,1433500
"Feb 14, 2017",265.5,271.5,265.01,269.72,2376300
"Feb 13, 2017",266.0,273.4,264.06,268.58,1165400
"Feb 10, 2017",264.26,268.2,264.0,266.96,443100
"Feb 9, 2017",263.0,269.0,263.0,267.15,275400
"Feb 8, 2017",262.12,268.5,261.5,266.88,592900
"Feb 7, 2017",264.0,266.0,263.51,264.9,772200
"Feb 6, 2017",259.2,266.99,259.2,263.55,1120600
"Feb 3, 2017",262.25,262.6,259.0,260.29,827200
"Feb 2, 2017",261.6,264.25,260.3,262.16,779600
"Feb 1, 2017",263.0,265.52,259.5,263.41,1688900
"Jan 31, 2017",265.09,266.0,260.0,260.88,1179000
"Jan 30, 2017",267.99,270.8,262.0,263.64,639800
"Jan 27, 2017",262.01,274.99,262.01,265.09,1402200
"Jan 26, 2017",258.0,265.0,255.0,262.41,943300
"Jan 25, 2017",258.6,262.01,256.0,257.51,1156900
"Jan 24, 2017",261.8,261.8,257.59,258.42,1259000
"Jan 23, 2017",260.0,262.74,259.01,260.14,489100
"Jan 20, 2017",261.97,263.75,259.1,260.58,399700
"Jan 19, 2017",261.01,262.0,258.8,260.24,217800
"Jan 18, 2017",261.82,264.49,258.0,260.6,916600
"Jan 17, 2017",266.48,266.48,260.1,261.82,1040900
"Jan 16, 2017",271.01,272.49,264.0,267.12,1508100
"Jan 13, 2017",275.99,275.99,273.0,273.3,559500
"Jan 12, 2017",277.5,277.95,271.5,274.62,490100
"Jan 11, 2017",275.5,278.0,273.12,276.89,446400
"Jan 10, 2017",277.05,277.99,274.0,275.25,432800
"Jan 9, 2017",278.0,279.89,276.9,277.19,1381600
"Jan 6, 2017",280.99,281.5,277.01,279.32,815600
"Jan 5, 2017",279.99,282.0,278.3,279.21,864100
"Jan 4, 2017",278.0,282.5,276.54,280.16,790000
"Jan 3, 2017",281.1,283.99,278.26,279.12,859000
"Jan 2, 2017",273.99,283.0,272.76,281.69,490200
"Dec 30, 2016",268.0,275.0,268.0,273.25,859300
"Dec 29, 2016",271.0,271.0,267.5,269.15,761000
"Dec 28, 2016",264.5,273.0,264.5,268.06,986700
"Dec 27, 2016",260.0,267.0,260.0,265.04,653800
"Dec 26, 2016",262.47,264.5,259.0,259.94,186800
"Dec 23, 2016",265.28,265.5,259.5,261.75,1615600
"Dec 22, 2016",275.0,275.9,261.25,262.89,1624100
"Dec 21, 2016",274.5,283.99,259.46,272.46,2778000
"Dec 20, 2016",262.0,273.11,256.5,273.11,2667100
"Dec 19, 2016",249.0,261.8,249.0,260.11,2216200
"Dec 16, 2016",252.0,255.99,244.0,249.34,1181800
"Dec 15, 2016",250.12,256.0,247.5,249.43,659400
"Dec 14, 2016",243.0,253.0,239.15,248.48,1824800
"Dec 13, 2016",242.5,245.85,239.0,244.03,1287300
"Dec 9, 2016",235.0,243.75,235.0,242.82,1274400
"Dec 8, 2016",233.5,237.45,230.5,235.52,1389000
"Dec 7, 2016",228.11,234.4,228.1,232.09,1953900
"Dec 6, 2016",230.0,230.5,228.6,229.94,969600
"Dec 5, 2016",232.0,233.0,228.53,229.47,493700
"Dec 2, 2016",225.5,231.45,222.52,230.44,243100
"Dec 1, 2016",228.33,232.0,222.75,223.98,1105200
"Nov 30, 2016",230.95,230.95,226.15,227.33,458700
"Nov 29, 2016",233.77,235.9,228.0,228.71,1277700
"Nov 28, 2016",231.5,233.98,231.5,232.03,77800
"Nov 25, 2016",233.3,233.5,230.2,232.42,215700
"Nov 24, 2016",231.89,237.4,231.1,232.04,1584000
"Nov 23, 2016",233.0,234.32,228.5,232.77,1456600
"Nov 22, 2016",235.0,235.02,231.5,231.97,2060400
"Nov 21, 2016",236.0,239.0,235.25,235.9,571300
"Nov 18, 2016",238.01,241.0,236.0,236.9,324200
"Nov 17, 2016",239.25,241.0,237.5,239.72,522600
"Nov 16, 2016",240.01,241.76,238.01,239.9,1007500
"Nov 15, 2016",242.53,242.96,237.6,240.08,1157800
"Nov 14, 2016",249.0,249.0,240.31,242.96,623700
"Nov 11, 2016",242.5,252.0,242.5,247.12,736600
"Nov 10, 2016",240.0,246.49,239.5,245.06,713900
"Nov 9, 2016",234.88,240.49,230.0,239.98,559800
"Nov 8, 2016",243.5,243.5,237.0,238.72,1151800
"Nov 7, 2016",242.0,245.0,237.51,241.21,1114700
"Nov 4, 2016",246.0,249.25,240.15,241.38,804200
"Nov 3, 2016",238.5,251.0,238.1,248.26,1606800
"Nov 2, 2016",232.5,243.07,228.05,239.69,1089200
"Nov 1, 2016",225.0,234.0,222.01,231.5,723700
"Oct 31, 2016",221.27,227.95,220.2,223.68,228800
"Oct 28, 2016",219.0,225.5,219.0,221.05,252700
"Oct 27, 2016",225.01,225.01,220.0,221.06,559900
"Oct 26, 2016",228.72,229.0,224.0,224.91,375900
"Oct 25, 2016",222.6,229.3,219.5,228.72,506000
"Oct 24, 2016",222.0,228.0,221.0,226.36,693100
"Oct 21, 2016",225.1,226.0,223.0,224.21,78800
"Oct 20, 2016",221.4,229.8,221.0,224.27,933900
"Oct 19, 2016",221.5,221.5,218.0,219.68,370600
"Oct 18, 2016",220.5,222.0,219.5,220.21,568500
"Oct 17, 2016",221.6,222.49,219.6,221.0,184200
"Oct 14, 2016",222.99,222.99,219.05,221.59,128900
"Oct 13, 2016",223.0,224.99,220.12,222.24,227300
"Oct 10, 2016",224.99,224.99,220.05,222.88,186600
"Oct 7, 2016",220.8,222.5,219.01,222.28,102600
"Oct 6, 2016",221.09,223.0,219.4,219.97,344400
"Oct 5, 2016",223.99,226.5,222.25,222.38,275500
"Oct 4, 2016",222.0,223.85,221.5,223.61,674700
"Oct 3, 2016",221.89,223.77,219.51,222.04,917700
"Sep 30, 2016",219.55,221.45,219.0,220.81,1021500
"Sep 29, 2016",219.49,221.5,217.9,219.53,1789800
"Sep 28, 2016",217.0,218.5,216.5,217.85,687700
"Sep 27, 2016",218.5,221.9,217.01,217.66,1047400
"Sep 26, 2016",218.39,222.0,218.39,219.31,477700
"Sep 23, 2016",220.99,221.99,218.0,218.39,141800
"Sep 22, 2016",219.95,223.4,219.2,222.42,557500
"Sep 21, 2016",221.0,222.0,217.5,218.13,829600
"Sep 20, 2016",222.25,224.0,220.0,221.94,1312900
"Sep 19, 2016",224.2,226.0,222.0,222.49,265400
"Sep 16, 2016",227.0,228.0,224.75,225.31,59000
"Sep 15, 2016",228.5,229.0,225.5,226.74,301200
"Sep 9, 2016",229.97,229.97,227.5,228.7,124300
"Sep 8, 2016",228.0,230.0,226.0,228.16,434500
"Sep 7, 2016",228.85,231.85,226.0,229.68,682000
"Sep 6, 2016",218.05,228.73,217.52,228.54,1511700
"Sep 5, 2016",218.95,219.5,215.51,217.84,653700
"Sep 2, 2016",216.5,217.5,215.01,215.93,540800
"Sep 1, 2016",217.49,218.0,215.52,216.56,359900
"Aug 31, 2016",220.35,220.97,216.0,217.47,743500
"Aug 30, 2016",219.0,221.0,218.5,220.97,160800
"Aug 29, 2016",220.4,221.5,219.3,219.75,541600
"Aug 26, 2016",222.2,222.2,219.0,219.99,639500
"Aug 25, 2016",217.51,221.4,217.49,220.81,437700
"Aug 24, 2016",218.5,219.99,217.12,218.13,211500
"Aug 23, 2016",215.4,220.5,215.4,218.98,549500
"Aug 22, 2016",213.4,217.0,210.5,216.41,247900
"Aug 19, 2016",217.8,217.85,213.84,214.93,215600
"Aug 18, 2016",221.6,222.45,217.0,217.46,464000
"Aug 17, 2016",219.4,222.0,219.4,221.39,944900
"Aug 16, 2016",219.2,220.21,218.51,219.49,239700
"Aug 15, 2016",221.75,222.69,219.06,219.95,294300
"Aug 12, 2016",224.9,226.0,221.0,221.97,2082900
"Aug 11, 2016",223.6,226.3,221.99,225.35,1438400
"Aug 10, 2016",221.0,223.11,219.1,222.72,769000
"Aug 9, 2016",216.25,223.99,216.25,220.81,2236000
"Aug 8, 2016",214.99,218.0,214.9,217.22,745200
"Aug 5, 2016",215.55,216.5,214.0,214.89,787000
"Aug 4, 2016",218.0,218.0,214.01,214.81,310400
"Aug 3, 2016",218.38,218.38,215.85,216.07,135400
"Aug 2, 2016",217.5,219.0,214.12,218.38,292800
"Aug 1, 2016",218.5,220.45,217.06,218.18,1198800
"Jul 29, 2016",217.67,219.35,215.11,217.53,445800
"Jul 28, 2016",219.25,224.2,217.5,220.6,1353700
"Jul 27, 2016",211.5,220.5,211.5,217.97,2541000
"Jul 26, 2016",209.0,211.3,208.5,210.95,178900
"Jul 25, 2016",208.5,210.0,208.5,209.22,100500
"Jul 22, 2016",210.01,212.0,207.0,208.21,677800
"Jul 21, 2016",210.97,212.0,210.0,210.71,619300
"Jul 20, 2016",211.25,212.01,209.05,210.39,515400
"Jul 19, 2016",211.0,212.4,210.3,211.93,549900
"Jul 18, 2016",212.21,213.89,208.4,211.74,1801500
"Jul 15, 2016",210.1,215.0,209.11,212.18,2820800
"Jul 14, 2016",204.0,210.0,204.0,209.86,1738800
"Jul 13, 2016",203.25,206.0,203.25,204.14,1866600
"Jul 12, 2016",198.5,203.5,198.49,202.7,2276900
"Jul 11, 2016",194.5,198.95,194.0,198.33,1440600
"Jul 4, 2016",199.0,199.0,195.0,196.38,678200
"Jun 30, 2016",197.8,200.97,196.12,197.56,1027400
"Jun 29, 2016",195.0,199.29,194.99,196.33,794100
"Jun 28, 2016",193.0,196.0,191.05,192.94,882600
"Jun 27, 2016",200.0,202.45,192.12,193.28,726400
"Jun 24, 2016",200.0,200.75,193.37,199.06,2860700
"Jun 23, 2016",201.2,204.69,200.12,203.54,821400
"Jun 22, 2016",203.25,208.0,200.1,200.78,1685400
"Jun 21, 2016",203.0,204.4,200.0,202.71,749600
"Jun 20, 2016",209.5,213.5,202.0,203.57,3014700
"Jun 17, 2016",203.0,210.96,201.05,210.49,7092000
"Jun 16, 2016",192.0,200.92,189.0,200.92,4245600
"Jun 15, 2016",193.46,193.46,189.0,191.36,4391300
"Jun 14, 2016",178.0,184.97,178.0,184.25,3331200
"Jun 13, 2016",174.16,177.0,172.5,176.17,2418000
"Jun 10, 2016",176.48,176.5,173.21,174.16,473800
"Jun 9, 2016",177.06,177.99,170.01,176.12,1510400
"Jun 8, 2016",179.0,179.5,176.1,176.7,778300
"Jun 7, 2016",178.06,179.0,177.7,177.94,263000
"Jun 6, 2016",179.5,180.0,177.75,178.44,953600
"Jun 3, 2016",177.5,180.5,176.89,178.95,5019300
"Jun 2, 2016",177.5,179.0,176.2,177.46,1104100
"Jun 1, 2016",175.89,178.0,175.89,176.88,784900
"May 31, 2016",175.01,177.5,175.0,175.77,2330500
"May 30, 2016",180.0,180.5,174.0,175.01,2179300
"May 27, 2016",178.19,182.0,178.19,180.06,742000
"May 26, 2016",180.5,181.0,179.0,179.45,323500
"May 25, 2016",180.45,182.06,179.9,180.35,570000
"May 24, 2016",181.0,182.49,179.7,179.81,1541000
"May 23, 2016",182.16,184.0,177.87,181.19,1909200
"May 20, 2016",188.0,188.0,186.0,186.41,405700
"May 19, 2016",185.81,190.0,185.01,187.39,1486900
"May 18, 2016",185.1,187.1,185.01,186.27,539700
"May 17, 2016",185.02,188.01,185.0,185.55,2299400
"May 16, 2016",187.51,187.8,185.0,185.34,850700
"May 13, 2016",189.05,190.5,186.1,187.98,745500
"May 12, 2016",195.5,196.49,187.5,188.34,1397200
"May 11, 2016",198.0,198.93,197.25,197.54,1712000
"May 10, 2016",199.0,199.0,197.0,197.94,1052200
"May 9, 2016",201.48,201.51,198.0,198.39,2292000
"May 6, 2016",204.0,204.0,198.05,199.04,2054400
"May 5, 2016",195.99,203.0,195.45,201.18,2133800
"May 4, 2016",191.99,198.0,191.1,194.18,2649000
"May 3, 2016",188.7,193.1,187.0,192.0,1595200
"May 2, 2016",190.79,196.39,187.25,189.04,3032400
"Apr 29, 2016",180.15,188.93,178.5,188.93,1278100
"Apr 28, 2016",176.25,182.5,176.2,179.94,3888600
"Apr 27, 2016",173.8,176.99,172.81,176.22,611900
"Apr 26, 2016",173.0,174.49,173.0,173.8,618900
"Apr 25, 2016",174.5,174.5,172.55,172.82,617900
"Apr 22, 2016",175.08,176.4,174.0,174.17,2058800
"Apr 21, 2016",174.99,176.5,173.01,174.47,5608700
"Apr 20, 2016",174.5,175.5,173.52,174.03,4468900
"Apr 19, 2016",175.5,176.23,173.0,173.36,1043700
"Apr 18, 2016",173.99,177.15,172.13,174.42,608900
"Apr 15, 2016",174.49,174.5,173.0,173.14,132000
"Apr 14, 2016",174.0,174.74,173.0,173.66,390900
"Apr 13, 2016",173.84,173.84,171.5,173.0,338500
"Apr 12, 2016",174.4,174.5,172.5,173.1,1322900
"Apr 11, 2016",175.89,176.55,174.0,174.48,1480100
"Apr 8, 2016",174.02,174.9,173.8,174.6,122500
"Apr 7, 2016",175.0,175.1,173.51,174.0,427400
"Apr 6, 2016",174.0,175.99,173.95,175.01,163200
"Apr 5, 2016",175.11,176.0,173.21,173.48,540400
"Apr 4, 2016",173.99,176.5,173.0,175.31,1120400
"Apr 1, 2016",172.0,174.9,171.0,173.34,5150300
"Mar 31, 2016",171.88,173.5,169.1,171.54,5530500
"Mar 30, 2016",174.0,175.0,170.25,170.79,828000
"Mar 29, 2016",176.2,176.4,173.75,174.04,242300
"Mar 28, 2016",176.01,176.97,174.99,176.08,1613800
"Mar 25, 2016",177.47,178.0,177.0,177.44,93900
"Mar 24, 2016",178.0,179.75,176.0,176.5,1464100
"Mar 22, 2016",178.0,179.99,177.05,177.94,1657300
"Mar 21, 2016",179.0,180.0,177.5,177.8,172800
"Mar 18, 2016",181.7,182.0,180.5,181.74,203400
"Mar 17, 2016",181.65,181.96,180.51,181.13,1363000
"Mar 16, 2016",181.4,182.3,179.25,181.96,150200
"Mar 15, 2016",182.89,182.89,179.06,179.86,562200
"Mar 14, 2016",180.5,183.0,180.25,181.96,636400
"Mar 11, 2016",182.1,183.0,178.0,181.24,2190600
"Mar 10, 2016",187.3,187.3,182.5,182.92,450200
"Mar 9, 2016",189.5,189.5,185.0,185.98,1532300
"Mar 8, 2016",191.49,191.5,188.51,189.85,615400
"Mar 7, 2016",189.0,192.44,187.2,191.37,1654700
"Mar 4, 2016",187.0,188.99,186.0,187.69,564500
"Mar 3, 2016",183.8,190.75,183.8,187.27,776300
"Mar 2, 2016",185.5,185.5,181.0,183.68,5198300
"Mar 1, 2016",182.0,182.25,180.02,181.01,591900
"Feb 29, 2016",184.5,184.5,180.5,181.0,1088900
"Feb 26, 2016",177.22,185.49,177.0,183.47,309400
"Feb 25, 2016",178.5,178.5,175.9,176.72,316600
"Feb 24, 2016",178.1,179.5,176.0,177.59,198400
"Feb 23, 2016",184.0,185.0,177.0,178.77,404400
"Feb 22, 2016",184.0,184.5,181.13,183.23,59400
"Feb 19, 2016",187.0,187.0,183.0,183.61,313700
"Feb 18, 2016",187.99,188.7,183.5,184.14,440700
"Feb 17, 2016",188.95,188.95,185.02,186.38,76300
"Feb 16, 2016",192.9,193.0,188.5,189.09,761300
"Feb 15, 2016",186.5,194.0,186.5,191.35,1184300
"Feb 12, 2016",190.01,190.64,184.0,185.01,233600
"Feb 11, 2016",192.5,192.5,188.4,188.6,389200
"Feb 10, 2016",194.0,195.25,192.0,192.23,2127400
"Feb 9, 2016",196.4,196.5,192.5,195.16,519400
"Feb 8, 2016",193.0,199.3,193.0,196.17,930900
"Feb 4, 2016",188.7,192.8,188.7,192.09,1067900
"Feb 3, 2016",182.02,191.87,181.51,188.7,2132700
"Feb 2, 2016",180.4,187.0,180.4,183.75,1338000
"Feb 1, 2016",172.0,179.6,172.0,179.6,1355300
"Jan 29, 2016",172.0,172.5,170.55,171.05,1652500
"Jan 28, 2016",176.01,177.0,169.0,171.18,943000
"Jan 27, 2016",177.48,177.49,175.5,176.01,527800
